year,depth,temperature,salinity,sigma.T,delta.D
1986.1897,10,3.209,31.331,24.94,0.029642
1986.1897,20,3.16,31.364,24.97,0.05954
1986.1897,30,3.17,31.373,24.977,0.089364
1986.1897,50,3.149,31.386,24.989,0.149592
1986.1897,75,3.241,31.427,25.013,0.223845
1986.1897,100,4.71,31.966,25.302,0.294053
1986.1897,150,5.038,32.146,25.409,0.426724
1986.1897,200,4.852,32.288,25.542,0.552527
1986.1897,250,5.395,32.438,25.6,0.675517
1986.19263,0,3.144,31.212,24.85,0
1986.19263,10,3.205,31.264,24.887,0.029649
1986.19263,20,3.237,31.285,24.901,0.060674
1986.19263,30,3.144,31.368,24.975,0.090801
1986.19263,50,3.116,31.386,24.991,0.15091
1986.19263,75,3.209,31.41,25.003,0.22516
1986.19263,100,4.152,31.775,25.207,0.297726
1986.19263,150,5.177,32.228,25.459,0.430896
1986.19263,200,5.283,32.341,25.536,0.556225
1986.19263,250,5.419,32.435,25.595,0.679325
1986.20032,0,3.38,31.267,24.874,0
1986.20032,10,3.341,31.266,24.877,0.030002
1986.20032,20,3.291,31.32,24.924,0.060626
1986.20032,30,3.239,31.363,24.962,0.090965
1986.20032,50,3.219,31.412,25.004,0.150952
1986.20032,75,3.484,31.501,25.052,0.224957
1986.20032,100,4.142,31.8,25.228,0.296724
1986.20032,150,4.348,31.96,25.335,0.432012
1986.20032,200,5.234,32.338,25.54,0.559723
1986.20032,250,5.486,32.471,25.616,0.681819
1986.20715,0,3.567,31.39,24.956,0
1986.20715,10,3.586,31.4,24.962,0.030402
1986.20715,20,3.597,31.403,24.963,0.060696
1986.20715,30,3.61,31.409,24.967,0.090534
1986.20715,50,3.493,31.431,24.995,0.150226
1986.20715,75,3.446,31.495,25.05,0.224642
1986.20715,100,3.69,31.678,25.173,0.295914
1986.20715,150,4.777,32.129,25.424,0.431448
1986.20715,200,5.205,32.361,25.561,0.556105
1986.20715,250,5.505,32.483,25.623,0.677353
1986.35779,0,6.155,31.167,24.507,0
1986.35779,10,5.75,31.587,24.886,0.032746
1986.35779,20,5.417,31.744,25.048,0.062417
1986.35779,30,5.246,31.764,25.084,0.091677
1986.35779,50,4.118,31.758,25.197,0.148294
1986.35779,75,4.125,31.914,25.32,0.216946
1986.35779,100,4.201,32.02,25.397,0.282704
1986.35779,150,4.744,32.325,25.583,0.408133
1986.35779,200,5.026,32.512,25.7,0.527081
1986.37268,0,6.261,31.106,24.446,0
1986.37268,10,5.874,31.513,24.813,0.032311
1986.37268,20,5.561,31.625,24.938,0.063706
1986.37268,30,5.264,31.745,25.066,0.093177
1986.37268,50,5.182,31.835,25.147,0.150966
1986.37268,75,5.042,31.914,25.225,0.220543
1986.37268,100,4.734,31.999,25.325,0.289208
1986.37268,150,4.613,32.235,25.525,0.417721
1986.37268,200,4.943,32.456,25.665,0.537709
1986.37268,250,5.249,32.661,25.793,0.65302
1986.84473,0,6.913,26.39,20.656,0
1986.84473,10,8.273,28.913,22.461,0.062714
1986.84473,20,8.86,30.046,23.263,0.112552
1986.84473,30,8.981,30.449,23.56,0.157329
1986.84473,50,9.311,31.209,24.104,0.239055
1986.84473,75,9.292,31.676,24.472,0.329165
1986.84473,100,7.628,32.083,25.037,0.410049
1986.84473,150,6.171,32.469,25.532,0.544531
1986.84473,200,5.598,33.111,26.109,0.655203
1986.84473,250,5.609,33.304,26.26,0.747696
1986.87036,0,7.492,28.645,22.355,0
1986.87036,10,7.56,28.942,22.58,0.052248
1986.87036,20,7.974,29.478,22.944,0.104313
1986.87036,30,8.355,30.136,23.407,0.150263
1986.87036,50,8.638,31.005,24.046,0.237468
1986.87036,75,8.908,31.763,24.599,0.327433
1986.87036,100,8.838,31.909,24.723,0.410032
1986.87036,150,7.276,32.201,25.177,0.564212
1986.87036,200,5.605,32.907,25.947,0.686674
1986.87036,250,5.616,33.292,26.25,0.783005
1986.95557,0,5.485,29.206,23.035,0
1986.95557,10,5.852,29.675,23.365,0.045268
1986.95557,20,6.086,29.89,23.507,0.089519
1986.95557,30,6.2,30.086,23.649,0.133166
1986.95557,50,6.509,30.498,23.937,0.214494
1986.95557,75,7.312,31.478,24.604,0.306363
1986.95557,100,7.264,31.728,24.807,0.387241
1986.95557,150,7.193,32.092,25.103,0.53943
1986.95557,200,6.405,32.712,25.694,0.672444
1986.95557,250,5.868,33.028,26.011,0.780926
1986.96667,0,5.654,29.313,23.101,0
1986.96667,10,5.92,29.725,23.397,0.046787
1986.96667,20,6.051,29.905,23.524,0.091325
1986.96667,30,6.153,30.105,23.669,0.134201
1986.96667,50,6.308,30.427,23.904,0.217306
1986.96667,75,6.996,31.036,24.298,0.314918
1986.96667,100,7.248,31.65,24.748,0.401101
1986.96667,150,7.221,32.035,25.055,0.55473
1986.96667,200,6.5,32.697,25.67,0.690607
1986.96667,250,5.852,33.033,26.017,0.79905
1987.13135,0,5.052,30.977,24.482,0
1987.13135,10,5.048,30.973,24.479,0.034694
1987.13135,20,5.054,30.978,24.482,0.069384
1987.13135,30,5.107,31.005,24.498,0.104011
1987.13135,50,5.125,31.025,24.512,0.172942
1987.13135,75,5.344,31.177,24.609,0.257897
1987.13135,100,5.467,31.338,24.722,0.340464
1987.13135,150,6.172,31.692,24.919,0.498083
1987.13135,200,6.294,31.929,25.091,0.648386
1987.13135,250,6.426,32.144,25.244,0.790065
1987.16931,0,4.123,30.943,24.549,0
1987.16931,10,4.135,30.943,24.548,0.034053
1987.16931,20,4.178,30.957,24.555,0.068083
1987.16931,30,4.277,30.999,24.578,0.101948
1987.16931,50,4.364,31.043,24.605,0.16922
1987.16931,75,5.109,31.379,24.794,0.252492
1987.16931,100,5.729,31.667,24.952,0.329125
1987.16931,150,6.207,31.972,25.135,0.476605
1987.16931,200,6.424,32.179,25.272,0.616572
1987.16931,250,6.475,32.232,25.307,0.752546
1987.20618,0,4.427,31.12,24.66,0
1987.20618,10,4.426,31.13,24.668,0.032956
1987.20618,20,4.447,31.146,24.679,0.065833
1987.20618,30,4.493,31.16,24.684,0.098631
1987.20618,50,4.707,31.241,24.727,0.163851
1987.20618,75,4.752,31.263,24.74,0.244646
1987.20618,100,4.826,31.34,24.793,0.324744
1987.20618,150,5.65,31.697,24.985,0.479851
1987.20618,200,6.219,32.114,25.246,0.624724
1987.20618,250,6.494,32.447,25.474,0.756455
1987.30322,0,4.904,30.829,24.38,0
1987.30322,10,5.137,31.02,24.507,0.035452
1987.30322,20,5.071,31.121,24.594,0.069315
1987.30322,30,5.101,31.176,24.634,0.102725
1987.30322,50,5.215,31.37,24.775,0.168208
1987.30322,75,5.275,31.594,24.946,0.245645
1987.30322,100,5.374,31.725,25.038,0.32011
1987.30322,150,5.561,31.994,25.23,0.46293
1987.30322,200,6.031,32.256,25.381,0.597913
1987.30322,250,6.077,32.438,25.52,0.726587
1987.3988,0,7.316,30.598,23.912,0
1987.3988,10,7.268,30.726,24.019,0.039828
1987.3988,20,7.059,31.02,24.278,0.078063
1987.3988,30,6.982,31.159,24.397,0.114274
1987.3988,50,6.811,31.413,24.619,0.183524
1987.3988,75,6.442,31.673,24.871,0.264044
1987.3988,100,5.596,31.671,24.97,0.340769
1987.3988,150,5.721,32.009,25.223,0.48463
1987.3988,200,5.961,32.303,25.427,0.620155
1987.3988,250,6.003,32.459,25.545,0.747203
1987.69116,0,12.07,27.027,20.394,0
1987.69116,10,12.678,28.433,21.372,0.069256
1987.69116,20,12.896,29.751,22.35,0.129466
1987.69116,30,10.736,30.785,23.541,0.178517
1987.69116,50,7.835,31.841,24.817,0.249116
1987.69116,75,7.269,32.148,25.137,0.323384
1987.69116,100,6.945,32.261,25.27,0.393474
1987.69116,150,6.072,32.879,25.868,0.518189
1987.69116,200,5.835,33.248,26.189,0.618612
1987.69116,250,5.73,33.365,26.294,0.709341
1987.91394,0,6.51,29.412,23.081,0
1987.91394,10,6.522,29.418,23.084,0.048046
1987.91394,20,6.621,29.544,23.172,0.095651
1987.91394,30,6.636,29.568,23.188,0.142765
1987.91394,50,8.057,30.65,23.852,0.232436
1987.91394,75,8.241,31.412,24.423,0.326874
1987.91394,100,8.297,31.609,24.569,0.413565
1987.91394,150,7.949,32.015,24.938,0.576547
1987.91394,200,6.461,32.835,25.784,0.704316
1987.91394,250,5.993,33.138,26.083,0.808787
1987.95459,0,5.662,30.164,23.772,0
1987.95459,10,5.665,30.178,23.783,0.041375
1987.95459,20,5.693,30.18,23.781,0.082742
1987.95459,30,5.815,30.222,23.801,0.124078
1987.95459,50,6.322,30.466,23.934,0.205588
1987.95459,75,7.706,31.298,24.409,0.29895
1987.95459,100,7.837,31.615,24.64,0.384857
1987.95459,150,7.677,31.841,24.84,0.546753
1987.95459,200,7.421,32.195,25.153,0.699059
1987.95459,250,6.091,33.084,26.028,0.815315
1988.25867,0,4.353,30.745,24.37,0
1988.25867,10,4.441,30.828,24.427,0.033876
1988.25867,20,4.543,30.932,24.499,0.068664
1988.25867,30,4.617,31.031,24.569,0.102868
1988.25867,50,4.85,31.221,24.697,0.169557
1988.25867,75,5.254,31.554,24.916,0.248465
1988.25867,100,5.312,31.733,25.052,0.323624
1988.25867,150,5.691,32.054,25.262,0.46487
1988.25867,200,5.761,32.366,25.5,0.596554
1988.25867,250,5.653,32.426,25.561,0.72155
1988.29675,0,4.41,30.784,24.395,0
1988.29675,10,4.709,31.052,24.578,0.034641
1988.29675,20,4.686,31.072,24.595,0.068305
1988.29675,30,4.684,31.078,24.6,0.101903
1988.29675,50,4.691,31.132,24.642,0.168784
1988.29675,75,5,31.408,24.829,0.250124
1988.29675,100,5.136,31.582,24.952,0.327157
1988.29675,150,5.424,31.864,25.143,0.47396
1988.29675,200,5.587,32.134,25.337,0.611757
1988.29675,250,5.643,32.371,25.518,0.740927
1988.30493,0,4.689,30.606,24.226,0
1988.30493,10,4.788,31.048,24.566,0.035447
1988.30493,20,4.824,31.094,24.598,0.069215
1988.30493,30,4.794,31.122,24.624,0.102668
1988.30493,50,4.84,31.271,24.737,0.168511
1988.30493,75,5.174,31.609,24.969,0.246457
1988.30493,100,5.317,31.767,25.078,0.320574
1988.30493,150,5.435,31.894,25.165,0.463435
1988.30493,200,5.543,32.094,25.311,0.601706
1988.30493,250,5.62,32.288,25.455,0.733785
1988.38342,0,8.236,30.119,23.411,0
1988.38342,10,7.062,30.899,24.182,0.04015
1988.38342,20,6.227,31.099,24.444,0.076538
1988.38342,30,5.892,31.145,24.521,0.111188
1988.38342,50,5.615,31.26,24.644,0.178982
1988.38342,75,5.757,31.566,24.869,0.259309
1988.38342,100,5.409,31.783,25.081,0.334824
1988.38342,150,5.689,32.34,25.488,0.470455
1988.38342,200,5.692,32.566,25.667,0.592174
1988.38342,250,5.751,32.909,25.931,0.703918
1988.49414,0,11.683,28.9,21.913,0
1988.49414,10,10.575,29.991,22.951,0.056292
1988.49414,20,9.524,30.609,23.602,0.102859
1988.49414,30,8.429,31.078,24.134,0.143035
1988.49414,50,6.05,31.177,24.527,0.215564
1988.49414,75,6.367,31.982,25.123,0.294138
1988.49414,100,6.308,32.135,25.252,0.364328
1988.49414,150,5.756,32.718,25.779,0.491167
1988.49414,200,5.775,32.925,25.941,0.598685
1988.49414,250,5.763,33.171,26.137,0.699318
1988.53137,0,12.605,27.7,20.819,0
1988.53137,10,10.958,29.969,22.869,0.058035
1988.53137,20,10.262,30.614,23.487,0.105095
1988.53137,30,9.966,30.818,23.694,0.148455
1988.53137,50,7.503,31.294,24.434,0.224868
1988.53137,75,6.567,31.695,24.872,0.307491
1988.53137,100,6.629,32.039,25.135,0.381572
1988.53137,150,5.785,32.619,25.698,0.51114
1988.53137,200,5.777,32.979,25.983,0.61967
1988.53137,250,5.762,33.121,26.097,0.720285
1988.70496,0,11.516,24.971,18.896,0
1988.70496,10,11.634,26.196,19.826,0.085977
1988.70496,20,11.758,28.34,21.466,0.155393
1988.70496,30,11.73,29.762,22.573,0.213056
1988.70496,50,11.32,31.453,23.959,0.304249
1988.70496,75,9.822,31.92,24.577,0.397746
1988.70496,100,7.384,32.034,25.031,0.476543
1988.70496,150,6.325,32.448,25.497,0.614428
1988.70496,200,5.819,32.919,25.931,0.72941
1988.70496,250,5.783,33.113,26.088,0.831334
1988.745,0,10.406,25.933,19.821,0
1988.745,10,10.813,27.003,20.588,0.077102
1988.745,20,11.178,28.182,21.443,0.146282
1988.745,30,11.256,29.849,22.724,0.203046
1988.745,50,10.696,31.354,23.99,0.289725
1988.745,75,8.667,31.968,24.796,0.379335
1988.745,100,7.331,32.112,25.101,0.454551
1988.745,150,5.987,32.599,25.658,0.586902
1988.745,200,5.822,32.978,25.977,0.696922
1988.745,250,5.766,33.12,26.096,0.797343
1988.91321,0,6.219,29.852,23.462,0
1988.91321,10,6.219,29.85,23.46,0.044419
1988.91321,20,6.225,29.855,23.464,0.088847
1988.91321,30,6.275,29.864,23.465,0.133257
1988.91321,50,7.574,30.585,23.868,0.21953
1988.91321,75,8.374,31.375,24.375,0.314325
1988.91321,100,8.737,31.838,24.684,0.400189
1988.91321,150,6.812,32.663,25.604,0.546184
1988.91321,200,6.334,32.872,25.83,0.659788
1988.91321,250,5.992,33.016,25.987,0.765873
1988.94885,0,5.581,29.909,23.579,0
1988.94885,10,6.271,30.412,23.897,0.042829
1988.94885,20,6.352,30.463,23.928,0.082873
1988.94885,30,6.46,30.518,23.958,0.122709
1988.94885,50,6.74,30.735,24.095,0.201258
1988.94885,75,6.952,30.911,24.205,0.296344
1988.94885,100,7.595,31.569,24.637,0.38441
1988.94885,150,7.665,31.867,24.862,0.546773
1988.94885,200,6.427,32.825,25.781,0.688914
1988.94885,250,6.163,32.98,25.937,0.796691
1989.26233,0,4.115,31.657,25.117,0
1989.26233,10,4.011,31.668,25.135,0.028603
1989.26233,20,3.884,31.687,25.163,0.056842
1989.26233,30,3.885,31.702,25.174,0.084986
1989.26233,50,3.806,31.735,25.208,0.140859
1989.26233,75,3.692,31.766,25.244,0.209895
1989.26233,100,3.814,31.937,25.368,0.276888
1989.26233,150,4.224,32.201,25.538,0.404061
1989.26233,200,5.257,32.911,25.99,0.515303
1989.26233,250,5.598,33.322,26.276,0.612547
1989.33093,0,5.994,31.198,24.55,0
1989.33093,10,5.138,31.554,24.93,0.032513
1989.33093,20,4.785,31.753,25.125,0.061968
1989.33093,30,4.636,31.656,25.064,0.090978
1989.33093,50,4.536,31.714,25.12,0.148621
1989.33093,75,4.418,31.742,25.154,0.220044
1989.33093,100,4.057,31.937,25.345,0.288637
1989.33093,150,4.35,32.26,25.573,0.415158
1989.33093,200,5.161,32.858,25.959,0.528095
1989.33093,250,5.526,33.205,26.192,0.627413
1989.3429,0,6.248,30.639,24.079,0
1989.3429,10,4.998,31.5,24.902,0.032432
1989.3429,20,4.632,31.62,25.035,0.062447
1989.3429,30,4.56,31.658,25.073,0.091714
1989.3429,50,4.449,31.733,25.144,0.149187
1989.3429,75,4.704,31.831,25.195,0.21958
1989.3429,100,4.179,32.038,25.413,0.287277
1989.3429,150,4.358,32.246,25.56,0.413081
1989.3429,200,4.956,32.647,25.816,0.530999
1989.3429,250,5.545,33.21,26.194,0.632628
1989.35876,0,6.949,29.748,23.291,0
1989.35876,10,5.829,31.138,24.522,0.040023
1989.35876,20,5.272,31.424,24.811,0.072795
1989.35876,30,4.655,31.648,25.055,0.103195
1989.35876,50,4.468,31.763,25.166,0.160456
1989.35876,75,4.601,31.833,25.208,0.230359
1989.35876,100,3.968,31.995,25.4,0.298184
1989.35876,150,4.503,32.375,25.648,0.422648
1989.35876,200,4.948,32.711,25.867,0.53642
1989.35876,250,5.516,33.181,26.174,0.638527
1989.36462,0,6.536,29.931,23.486,0
1989.36462,10,5.891,31.177,24.546,0.038117
1989.36462,20,5.569,31.333,24.707,0.071314
1989.36462,30,5.131,31.562,24.936,0.102579
1989.36462,50,4.459,31.739,25.148,0.160924
1989.36462,75,4.677,31.821,25.191,0.231236
1989.36462,100,4.101,32.041,25.423,0.299154
1989.36462,150,4.443,32.307,25.601,0.424397
1989.36462,200,4.968,32.7,25.855,0.538087
1989.36462,250,5.548,33.226,26.206,0.640212
1989.40466,0,7.617,30.908,24.115,0
1989.40466,10,7.594,30.911,24.121,0.038174
1989.40466,20,6.859,31.067,24.34,0.075184
1989.40466,30,6.551,31.206,24.489,0.11048
1989.40466,50,5.457,31.573,24.909,0.174418
1989.40466,75,4.563,31.774,25.165,0.247483
1989.40466,100,4.094,31.973,25.37,0.31566
1989.40466,150,4.571,32.404,25.664,0.440722
1989.40466,200,4.978,32.74,25.887,0.553014
1989.40466,250,5.501,33.171,26.168,0.655576
1989.41675,0,7.374,31.021,24.237,0
1989.41675,10,7.28,31.034,24.26,0.037011
1989.41675,20,6.66,31.406,24.633,0.071854
1989.41675,30,6.11,31.451,24.736,0.104624
1989.41675,50,5.844,31.602,24.887,0.167839
1989.41675,75,4.865,31.785,25.142,0.241994
1989.41675,100,4.647,31.977,25.317,0.310675
1989.41675,150,4.781,32.541,25.75,0.433822
1989.41675,200,4.97,32.803,25.937,0.542946
1989.41675,250,5.429,33.152,26.161,0.644172
1989.4325,0,8.901,25.003,19.317,0
1989.4325,10,7.359,30.589,23.899,0.051682
